role,title,company,location,url
기타,검색기술 리더,지마켓,서울 강남구 · 경력 10년 이상,https://www.wanted.co.kr/wd/251070
데이터 분석가,시계열 데이터 분석 개발자 (신입),더블유지에스,경기 수원시 · 신입,https://www.wanted.co.kr/wd/251564
데이터 분석가,데이터베이스 관리자 (8~12년),아파트아이,서울 금천구 · 경력 8-12년,https://www.wanted.co.kr/wd/234574
데이터 엔지니어,[아이디어스] Data Engineer,백패커,서울 서초구 · 경력 3-7년,https://www.wanted.co.kr/wd/216500
데이터 엔지니어,[Infra Div.] Database Engineer (5년 이상),크래프톤(Krafton),서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/249208
AI 서비스 개발자,[개발운영] 주니어 AI 개발자,누리미디어(DBpia),서울 마포구 · 경력 3-7년,https://www.wanted.co.kr/wd/248098
데이터 분석가,데이터 엔지니어,엔미디어플랫폼,서울 송파구 · 경력 5년 이상,https://www.wanted.co.kr/wd/233436
클라우드 엔지니어,서비스/인프라 엔지니어,마인즈앤컴퍼니,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/231392
데이터 분석가,데이터 엔지니어,셰어라운드,서울 종로구 · 경력 5-10년,https://www.wanted.co.kr/wd/161537
데이터 분석가,DBA·데이터엔지니어링,다날(Danal),경기 성남시 · 경력 10년 이상,https://www.wanted.co.kr/wd/244850
데이터 분석가,[헬스케어] 보건의료통계 및 데이터 분석 전문가,메디에이지,경기 성남시 · 경력 3-5년,https://www.wanted.co.kr/wd/250990
기타,GIS 풀스택 개발자(3년 이상),윌로그,서울 강남구 · 경력 3-11년,https://www.wanted.co.kr/wd/243503
데이터 사이언티스트,Data Pipeline Team Leader,이마고웍스,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/197658
기타,Golang Agent 개발자,엑셈,서울 강서구 · 신입-경력 3년,https://www.wanted.co.kr/wd/228443
데이터 분석가,데이터플랫폼엔지니어,콘센트릭스서비스코리아CATALYST,서울 강남구 · 경력 7-13년,https://www.wanted.co.kr/wd/247483
데이터 분석가,데이터솔루션엔지니어 수행 팀원 담당자(신입),넷스루,서울 성동구 · 신입,https://www.wanted.co.kr/wd/245839
기타,SQL 개발자,인포유앤컴퍼니,서울 성동구 · 경력 3-10년,https://www.wanted.co.kr/wd/190413
API 개발자,백엔드/시스템 개발자,스페이스비전에이아이,서울 마포구 · 경력 5년 이상,https://www.wanted.co.kr/wd/237780
데이터 분석가,데이터베이스 관리자 (DBA),서플러스글로벌,경기 용인시 · 경력 5-15년,https://www.wanted.co.kr/wd/251126
데이터 분석가,데이터 엔지니어,에이블리코퍼레이션,서울 서초구 · 경력 4년 이상,https://www.wanted.co.kr/wd/65802
AI 서비스 개발자,[개발운영] 시니어 AI 개발자,누리미디어(DBpia),서울 마포구 · 경력 7-10년,https://www.wanted.co.kr/wd/247998
데이터 분석가,시계열 데이터 분석 개발자,더블유지에스,경기 수원시 · 경력 1-10년,https://www.wanted.co.kr/wd/251566
데이터 사이언티스트,User Behavior Team Leader,여기어때컴퍼니,서울 강남구 · 경력 7-15년,https://www.wanted.co.kr/wd/229740
데이터 분석가,IT 아웃소싱 및 SI사업 DBA 담당자 영입,에스케이씨앤씨(SK C&C),경기 성남시 · 경력 10-15년,https://www.wanted.co.kr/wd/253615
기타,[빗썸] DevOps 엔지니어,빗썸,서울 강남구 · 경력 7-10년,https://www.wanted.co.kr/wd/236790
기타,IP Data Intelligence (3년 이상),워트인텔리전스,서울 서초구 · 경력 3-8년,https://www.wanted.co.kr/wd/252242
데이터 분석가,[팬더티비] DBA,더블미디어,서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/250643
데이터 엔지니어,Big Data Engineer,현대캐피탈,서울 중구 · 경력 4-10년,https://www.wanted.co.kr/wd/233632
기타,IoT Specialist,비스텔리젼스,서울 서초구 · 경력 5년 이상,https://www.wanted.co.kr/wd/251216
데이터 사이언티스트,Data Scientist (5년이상),피플리,서울 마포구 · 경력 5년 이상,https://www.wanted.co.kr/wd/237897
데이터 사이언티스트,Data Service Developer (IR Back End),오케스트로,대전 서구 · 경력 2-5년,https://www.wanted.co.kr/wd/247640
기타,컨테이너 플랫폼 구축/운영 전문가 영입,에스케이씨앤씨(SK C&C),경기 성남시 · 경력 5-15년,https://www.wanted.co.kr/wd/253884
AI 서비스 개발자,"구글클라우드 엔지니어 아키텍처 설계/기술지원(Data,AI/ML,Bigquery)",골든플래닛,서울 강남구 · 경력 5-10년,https://www.wanted.co.kr/wd/236393
데이터 분석가,데이터 엔지니어,핵클(Hackle),서울 강남구 · 경력 5-20년,https://www.wanted.co.kr/wd/159253
데이터 엔지니어,[잡플래닛] Sr. Data Engineer,브레인커머스,서울 강남구 · 경력 7-12년,https://www.wanted.co.kr/wd/117898
기타,실험 보조연구업무 및 실험 소프트웨어 개발담당,파인더스,경기 하남시 · 신입,https://www.wanted.co.kr/wd/225003
데이터 분석가,데이터 엔지니어,라플라스테크놀로지스,경기 성남시 · 경력 5-10년,https://www.wanted.co.kr/wd/156626
데이터 분석가,DBA (7년 이상),테크핀레이팅스,서울 중구 · 경력 7-20년,https://www.wanted.co.kr/wd/251463
AI 서비스 개발자,Data Architect,오케스트로,대전 서구 · 경력 3-8년,https://www.wanted.co.kr/wd/248001
머신러닝 엔지니어,MLOps Team Leader,여기어때컴퍼니,서울 강남구 · 경력 7-15년,https://www.wanted.co.kr/wd/199680
API 개발자,[리얼리] 백엔드 개발자,더리얼그룹,서울 성동구 · 경력 2-10년,https://www.wanted.co.kr/wd/207842
기타,AI Lead,쏘카(SOCAR),서울 성동구 · 경력 5-15년,https://www.wanted.co.kr/wd/234304
데이터 사이언티스트,3D Geometry SW 엔지니어,디오에프연구소,서울 성동구 · 경력 1-15년,https://www.wanted.co.kr/wd/208068
데이터 분석가,콘텐츠 프로듀서 [데이터 사이언스 교육],코드잇(codeit),서울 중구 · 신입-경력 10년,https://www.wanted.co.kr/wd/218263
데이터 엔지니어,Data Engineer,모플,대전 유성구 · 경력 1-3년,https://www.wanted.co.kr/wd/154911
데이터 분석가,데이터분석가 (병역특례_현역/보충역),넛지헬스케어(캐시워크),서울 강남구 · 신입,https://www.wanted.co.kr/wd/180914
데이터 분석가,데이터분석가,넛지헬스케어(캐시워크),서울 강남구 · 신입-경력 3년,https://www.wanted.co.kr/wd/157552
데이터 분석가,[빗썸] 데이터 분석 개발자,빗썸,서울 강남구 · 경력 4-12년,https://www.wanted.co.kr/wd/214874
데이터 분석가,데이터 엔지니어,쉬모스랩,서울 강남구 · 경력 3-6년,https://www.wanted.co.kr/wd/226308
데이터 분석가,학습데이터셋 매니저,올빅뎃,경기 성남시 · 신입,https://www.wanted.co.kr/wd/254966
데이터 분석가,Product Data Analyst (Business Analyst),코인원(coinone),서울 영등포구 · 경력 3-10년,https://www.wanted.co.kr/wd/254847
데이터 분석가,백엔드 엔지니어 (NLP 및 데이터 처리),인딥에이아이,서울 강남구 · 신입-경력 3년,https://www.wanted.co.kr/wd/254804
데이터 분석가,의료 데이터분석가,에비드넷,서울 강남구 · 경력 1년 이상,https://www.wanted.co.kr/wd/254514
데이터 엔지니어,Data Engineer,딥서치,서울 영등포구 · 경력 3-7년,https://www.wanted.co.kr/wd/254599
데이터 분석가,Data Analyst,레브잇,서울 관악구 · 신입-경력 5년,https://www.wanted.co.kr/wd/252592
AI 서비스 개발자,Analytics Engineer (2년 이상),버즈빌(buzzvil),서울 송파구 · 경력 2년 이상,https://www.wanted.co.kr/wd/254499
데이터 분석가,DBA,발란(BALAAN),서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/254468
데이터 분석가,데이터 분석 엔진 개발 (6년이상),이글루코퍼레이션,서울 송파구 · 경력 6-10년,https://www.wanted.co.kr/wd/254156
데이터 엔지니어,Data Platform Engineer,레브잇,서울 관악구 · 경력 7년 이상,https://www.wanted.co.kr/wd/252225
기타,검색엔진 엔지니어 (3년 이상),워트인텔리전스,서울 서초구 · 경력 3-12년,https://www.wanted.co.kr/wd/252008
클라우드 엔지니어,클라우드 개발자 (3~10년차),미리비트,경기 성남시 · 경력 3-10년,https://www.wanted.co.kr/wd/251692
기타,K8S 구축 운영 개발자 (3~10년차),미리비트,경기 성남시 · 경력 3-10년,https://www.wanted.co.kr/wd/251691
데이터 엔지니어,[キャディ株式会社]Data Engineer_근무지 일본,원티드 재팬(wanted),서울 · 경력 5-15년,https://www.wanted.co.kr/wd/251513
데이터 분석가,[아정당] DBA (3년이상 ~ 리더급),아정네트웍스,서울 강남구 · 경력 3-15년,https://www.wanted.co.kr/wd/241756
데이터 분석가,TA(Technical Architect)/DBA,메타넷글로벌,서울 강남구 · 경력 10-16년,https://www.wanted.co.kr/wd/248340
AI 서비스 개발자,AIDT 백엔드개발(Java),비상교육,경기 과천시 · 경력 3년 이상,https://www.wanted.co.kr/wd/247888
AI 서비스 개발자,Citrix NetScaler 엔지니어,누리인포스,경기 성남시 · 경력 3-7년,https://www.wanted.co.kr/wd/234397
데이터 분석가,데이터 분석 담당자 (3년 이상),윌로그,서울 강남구 · 경력 3-6년,https://www.wanted.co.kr/wd/224170
AI 서비스 개발자,SAP BW(BI) 운영 및 개발자 (1년이상),브이엔티지,서울 마포구 · 경력 1-5년,https://www.wanted.co.kr/wd/199953
데이터 분석가,"[산업기능요원(병역특례, 보충역)] 데이터 엔지니어",와이피랩스(커넥팅),서울 강남구 · 신입,https://www.wanted.co.kr/wd/219655
데이터 엔지니어,IT팀 DW/BI 담당자,세이브더칠드런코리아,서울 마포구 · 경력 4-15년,https://www.wanted.co.kr/wd/220334
데이터 분석가,시니어 데이터 엔지니어,교보문고,서울 마포구 · 경력 8-15년,https://www.wanted.co.kr/wd/168560
데이터 분석가,데이터웨어하우스 운영 담당자,카카오뱅크(kakaobank),경기 성남시 · 경력 3-10년,https://www.wanted.co.kr/wd/135358
데이터 분석가,Data Quality Specialist [데이터팀],원티드랩,서울 송파구 · 경력 3-7년,https://www.wanted.co.kr/wd/153864
데이터 분석가,데이터 엔지니어,교보문고,서울 마포구 · 경력 5-15년,https://www.wanted.co.kr/wd/84863
데이터 분석가,DBA/DA,디어유,서울 강남구 · 경력 3-7년,https://www.wanted.co.kr/wd/177440
데이터 엔지니어,Data Engineer,인핸스(Enhans),서울 서초구 · 경력 3-8년,https://www.wanted.co.kr/wd/154545
AI 서비스 개발자,"[기업부설연구소] 플랫폼 개발팀장 [JAVA, SPRINGBOOT5+]",아인잡(AINJOB),서울 강남구 · 경력 7-17년,https://www.wanted.co.kr/wd/140981
기타,검사장비 제어 SW 엔지니어,머신앤비전,충남 천안시 · 경력 2-15년,https://www.wanted.co.kr/wd/106787
기타,인덱스 개발 및 유지보수 관리,에프앤가이드,서울 강서구 · 신입,https://www.wanted.co.kr/wd/239694
데이터 엔지니어,[신입] Data Engineer (패션 쇼핑앱),루덴시티,서울 강남구 · 신입,https://www.wanted.co.kr/wd/253720
데이터 분석가,[인텔리전스랩스] 데이터 분석가 (소셜메이킹),넥슨코리아(NEXON),경기 성남시 · 신입-경력 15년,https://www.wanted.co.kr/wd/252515
API 개발자,[플랫폼개발실] Back-end 개발자,스테이션3(다방),서울 서초구 · 경력 3-8년,https://www.wanted.co.kr/wd/238235
데이터 분석가,데이터 분석가,중앙일보,서울 마포구 · 경력 5-10년,https://www.wanted.co.kr/wd/250767
AI 서비스 개발자,AI Engineer (1-3년),크몽(kmong),서울 서초구 · 경력 1-3년,https://www.wanted.co.kr/wd/245340
데이터 분석가,[Photoism] 데이터 엔지니어,서북,서울 강남구 · 경력 2-5년,https://www.wanted.co.kr/wd/251118
AI 서비스 개발자,Backend Engineer (전문연구요원 가능),라이너(Liner),서울 마포구 · 경력 3-15년,https://www.wanted.co.kr/wd/242425
클라우드 엔지니어,"검색엔진 엔지니어 (Python, AWS OpenSearch)",바이오리서치에이아이,서울 강남구 · 신입-경력 5년,https://www.wanted.co.kr/wd/242152
데이터 분석가,Data Analyst,두잇 (Doeat),서울 관악구 · 경력 2년 이상,https://www.wanted.co.kr/wd/252207
기타,"BackEnd 개발자(Python, Django)",블리몽키즈,서울 마포구 · 경력 2-11년,https://www.wanted.co.kr/wd/251340
데이터 분석가,데이터엔지니어,그린카,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/253476
기타,Backend 개발자,티비유,서울 서초구 · 경력 1년 이상,https://www.wanted.co.kr/wd/239334
데이터 분석가,데이터 엔지니어,라이브데이터,서울 서초구 · 경력 1-4년,https://www.wanted.co.kr/wd/251535
데이터 엔지니어,Data Analytics Engineer,티맵모빌리티,서울 중구 · 경력 2년 이상,https://www.wanted.co.kr/wd/251270
데이터 분석가,데이터 애널리스트,월급쟁이부자들,서울 서초구 · 경력 2년 이상,https://www.wanted.co.kr/wd/156689
데이터 분석가,글로벌 빅데이터 플랫폼 BI 백엔드 개발/운영 (Back-End),펑타이그레이터차이나(피티코리아),서울 강남구 · 경력 3-15년,https://www.wanted.co.kr/wd/249523
데이터 분석가,[사업실] 데이터 엔지니어,로드컴플릿(LoadComplete),경기 성남시 · 경력 1년 이상,https://www.wanted.co.kr/wd/247230
API 개발자,"python, go 백엔드 개발자",크로논랩스,서울 마포구 · 경력 3년 이상,https://www.wanted.co.kr/wd/250476
클라우드 엔지니어,서버 백엔드 엔지니어(크롤링/스크래핑),스페이스오디티(Space Oddity),서울 성동구 · 경력 3-5년,https://www.wanted.co.kr/wd/114157
AI 서비스 개발자,Software Engineer (~6년),컨포트랩,서울 강남구 · 신입-경력 6년,https://www.wanted.co.kr/wd/205931
데이터 분석가,데이터 분석가,비웨이브(bwaveeeg),경기 · 경력 1년 이상,https://www.wanted.co.kr/wd/252497
데이터 분석가,빅데이터 개발자(전문연구요원가능),베스텔라랩,경기 안양시 · 신입 이상,https://www.wanted.co.kr/wd/230664
데이터 엔지니어,Data Engineer(Jr),데이터라이즈,서울 강남구 · 신입-경력 2년,https://www.wanted.co.kr/wd/226473
AI 서비스 개발자,Cloud architect(AWS 클라우드 운영/관리),그립컴퍼니,경기 성남시 · 경력 3년 이상,https://www.wanted.co.kr/wd/242787
데이터 엔지니어,Data Engineer,여기어때컴퍼니,서울 강남구 · 경력 2-5년,https://www.wanted.co.kr/wd/232708
데이터 엔지니어,Data Analytics Engineer,데이터라이즈,서울 강남구 · 경력 2-10년,https://www.wanted.co.kr/wd/177620
기타,백엔드 엔지니어,미르니,서울 관악구 · 신입-경력 4년,https://www.wanted.co.kr/wd/248695
데이터 분석가,데이터 구축 및 운영,에비드넷,서울 강남구 · 경력 1-10년,https://www.wanted.co.kr/wd/191630
데이터 엔지니어,Data Engineer,엘박스,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/251752
데이터 분석가,[사업실] 데이터 분석가,로드컴플릿(LoadComplete),경기 성남시 · 경력 2년 이상,https://www.wanted.co.kr/wd/235830
데이터 엔지니어,Data Engineer,딥인사이트,경기 성남시 · 경력 1-3년,https://www.wanted.co.kr/wd/250680
데이터 분석가,데이터 엔지니어,피에프씨테크놀로지스,서울 서초구 · 경력 2년 이상,https://www.wanted.co.kr/wd/248435
AI 서비스 개발자,Data Architect,빅밸류,서울 중구 · 신입,https://www.wanted.co.kr/wd/243688
API 개발자,NodeJS 백엔드 주니어 개발자,포지큐브(POSICUBE),서울 강남구 · 경력 1-3년,https://www.wanted.co.kr/wd/240353
데이터 분석가,Data Analyst/Data Scientist,쏘카(SOCAR),서울 성동구 · 경력 2-7년,https://www.wanted.co.kr/wd/248663
데이터 분석가,DBA Engineer,에어프레미아랩스,서울 영등포구 · 경력 3년 이상,https://www.wanted.co.kr/wd/249894
데이터 분석가,데이터 엔지니어,컬리,서울 강남구 · 경력 3-7년,https://www.wanted.co.kr/wd/246566
데이터 분석가,Python 데이터 처리 알고리즘 개발자,포지큐브(POSICUBE),서울 강남구 · 경력 1-5년,https://www.wanted.co.kr/wd/240355
데이터 엔지니어,DE (Data Engineer) 엔지니어,하이퍼러닝,인천 미추홀구 · 신입 이상,https://www.wanted.co.kr/wd/251109
데이터 분석가,데이터 분석가 - 데이터분석팀,카카오페이(kakaopay),경기 성남시 · 경력 8-10년,https://www.wanted.co.kr/wd/247869
데이터 분석가,데이터 엔지니어,코세틱,서울 중구 · 신입 이상,https://www.wanted.co.kr/wd/247629
데이터 엔지니어,Data Engineer,엑심베이,서울 구로구 · 신입-경력 2년,https://www.wanted.co.kr/wd/234060
데이터 분석가,Data Analyst,버블탭,서울 강남구 · 경력 3-4년,https://www.wanted.co.kr/wd/137254
데이터 분석가,데이터 컨설팅 및 구축 사업 PM/PL 담당자,비투엔,서울 용산구 · 경력 10년 이상,https://www.wanted.co.kr/wd/252816
데이터 분석가,데이터 사이언티스트(3년차 이상),애드타입,서울 성동구 · 경력 3-10년,https://www.wanted.co.kr/wd/250710
데이터 분석가,Product Data Analyst,라이너(Liner),서울 마포구 · 경력 3-10년,https://www.wanted.co.kr/wd/85810
머신러닝 엔지니어,피부 질환 검출 모델 개발,룰루랩(lululab),서울 강남구 · 경력 1-5년,https://www.wanted.co.kr/wd/238946
데이터 사이언티스트,Data Scientist,바이온사이트,서울 성동구 · 경력 3-10년,https://www.wanted.co.kr/wd/167495
AI 서비스 개발자,Data Scientist (전문연구요원 가능),에니아이(Aniai),서울 성동구 · 경력 3-10년,https://www.wanted.co.kr/wd/244307
데이터 분석가,데이터 사이언티스트,안티그래비티,서울 성동구 · 경력 1-20년,https://www.wanted.co.kr/wd/147683
데이터 사이언티스트,Data Scientist,딥인사이트,경기 성남시 · 경력 1-10년,https://www.wanted.co.kr/wd/214061
데이터 사이언티스트,Data Scientist,바잉스퀘어,서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/247294
데이터 분석가,빅데이터 분석 및 알고리즘 모델링 리더,인튜브,서울 강남구 · 경력 5년 이상,https://www.wanted.co.kr/wd/244533
기타,[네트워크기술팀] C# 개발자,슈어소프트테크,경기 성남시 · 경력 3년 이상,https://www.wanted.co.kr/wd/245040
데이터 분석가,글로벌 빅데이터 플랫폼 BI 솔루션 개발/운영 (Data Analysis),펑타이그레이터차이나(피티코리아),서울 강남구 · 경력 3-15년,https://www.wanted.co.kr/wd/249514
데이터 분석가,Cyber Threat Analyst,에스투더블유(S2W),경기 성남시 · 신입,https://www.wanted.co.kr/wd/237795
기타,광학 엔지니어,아폴론,서울 강서구 · 경력 2-10년,https://www.wanted.co.kr/wd/220368
데이터 분석가,데이터사이언스 팀장,해줌,서울 송파구 · 경력 5-20년,https://www.wanted.co.kr/wd/243806
데이터 분석가,[인텔리전스랩스] 게임밸류에이션팀 데이터 사이언티스트,넥슨코리아(NEXON),경기 성남시 · 경력 3-10년,https://www.wanted.co.kr/wd/230564
데이터 사이언티스트,Data Scientist,라이너(Liner),서울 마포구 · 경력 3-15년,https://www.wanted.co.kr/wd/254584
데이터 사이언티스트,Senior/Staff Data Scientist - Growth Analytics,몰로코,서울 강남구 · 경력 5-20년,https://www.wanted.co.kr/wd/189666
AI 서비스 개발자,Blockchain Researcher (병역특례 전문연구요원),페어스퀘어랩,서울 서초구 · 경력 1-5년,https://www.wanted.co.kr/wd/166782
데이터 사이언티스트,Senior Data Scientist - Ads Performance,몰로코,서울 강남구 · 경력 3-20년,https://www.wanted.co.kr/wd/191088
데이터 분석가,데이터 분석가(Data Analyst),더스윙,서울 용산구 · 경력 1-10년,https://www.wanted.co.kr/wd/246688
데이터 사이언티스트,Data Scientist,야놀자Tech(R&D),서울 강남구 · 경력 2-5년,https://www.wanted.co.kr/wd/253693
데이터 분석가,데이터 사이언티스트(DS),다큐브(daquv),서울 영등포구 · 경력 1-10년,https://www.wanted.co.kr/wd/252154
데이터 분석가,[서울/2년 이상] 데이터분석팀 - 게임 데이터 분석가,트리노드,서울 강남구 · 경력 2년 이상,https://www.wanted.co.kr/wd/249546
데이터 사이언티스트,Data Scientist (병역특례 가능),에이비일팔공(AB180),서울 서초구 · 경력 2년 이상,https://www.wanted.co.kr/wd/250816
데이터 분석가,마케팅 데이터 분석 담당자,넷마블,서울 구로구 · 경력 2년 이상,https://www.wanted.co.kr/wd/250206
데이터 사이언티스트,Data Scientist (3년 이상),데이블(Dable),서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/251917
데이터 분석가,글로벌 빅데이터 플랫폼 BI 대시보드 기획/운영 (Data Analysis),펑타이그레이터차이나(피티코리아),서울 강남구 · 경력 3-15년,https://www.wanted.co.kr/wd/249518
데이터 사이언티스트,Data Scientist,여기어때컴퍼니,서울 강남구 · 경력 5-12년,https://www.wanted.co.kr/wd/245677
데이터 분석가,[뉴스마켓] 데이터 사이언티스트,엠에스투데이,서울 강남구 · 경력 1-3년,https://www.wanted.co.kr/wd/250110
데이터 분석가,[전문연구요원(석사)] Software Engineer / Data Analyst,두잇 (Doeat),서울 관악구 · 신입,https://www.wanted.co.kr/wd/241921
데이터 분석가,데이터 사이언티스트,교보문고,서울 마포구 · 신입-경력 15년,https://www.wanted.co.kr/wd/84866
AI 서비스 개발자,AI Engineer (전문연 지원 가능),마인즈앤컴퍼니,서울 강남구 · 경력 3-10년,https://www.wanted.co.kr/wd/215978
데이터 사이언티스트,Data Scientist,빅밸류,서울 중구 · 신입-경력 5년,https://www.wanted.co.kr/wd/242110
데이터 분석가,데이터 사이언티스트,메디웨일,서울 강남구 · 신입,https://www.wanted.co.kr/wd/245706
데이터 분석가,데이터 분석가 (3년차 이상),파이프트리스마트팜(PAIPTREESmartFarmInc.),서울 강남구 · 경력 3년 이상,https://www.wanted.co.kr/wd/250669
데이터 분석가,데이터 분석가(Data Analyst): 3년 이내,그린랩스,서울 송파구 · 경력 1-3년,https://www.wanted.co.kr/wd/244235
데이터 분석가,금융 데이터 사이언티스트 / DATA SCIENTIST,앤톡(Antock),서울 성동구 · 경력 2-5년,https://www.wanted.co.kr/wd/194219
데이터 분석가,[컬리] 데이터 사이언티스트,컬리,서울 강남구 · 경력 2-7년,https://www.wanted.co.kr/wd/225903
데이터 엔지니어,Data Engineer,오케스트로,서울 영등포구 · 경력 3-10년,https://www.wanted.co.kr/wd/135086
기타,SCM 개발/운영 및 솔루션 전문가 영입,에스케이씨앤씨(SK C&C),경기 성남시 · 경력 3-15년,https://www.wanted.co.kr/wd/252690
API 개발자,백엔드 개발자 (Python),바로팜,서울 강남구 · 경력 5-15년,https://www.wanted.co.kr/wd/236055
데이터 분석가,데이터 엔지니어,바로팜,서울 강남구 · 경력 5-12년,https://www.wanted.co.kr/wd/243708
데이터 분석가,빅데이터 시스템 구축 및 운영 담당자(3년 이상),엑셈,서울 강서구 · 경력 3-7년,https://www.wanted.co.kr/wd/226657
데이터 분석가,빅데이터 K8S환경 구축 운영 (7년이상),미리비트,경기 성남시 · 경력 7년 이상,https://www.wanted.co.kr/wd/251274
데이터 분석가,데이터 플랫폼 개발 리드 엔지니어,디토닉,경기 성남시 · 경력 7-15년,https://www.wanted.co.kr/wd/239179
데이터 분석가,데이터솔루션엔지니어 수행 팀원 담당자,넷스루,서울 성동구 · 경력 4-10년,https://www.wanted.co.kr/wd/245843
API 개발자,플랫폼 Back-End 개발/운영,펑타이그레이터차이나(피티코리아),서울 서초구 · 경력 6-10년,https://www.wanted.co.kr/wd/154140
데이터 분석가,빅데이터 솔루션 데이터 엔지니어 (5~13년),로이드케이,경기 성남시 · 경력 5-13년,https://www.wanted.co.kr/wd/251642
기타,시스템 개발 PL - 부정 수급 관리,골든플래닛,서울 강남구 · 경력 7-12년,https://www.wanted.co.kr/wd/244242
데이터 분석가,빅데이터 솔루션 (Elastic) 데이터 엔지니어,위앤유텍,서울 송파구 · 경력 5-12년,https://www.wanted.co.kr/wd/245636
기타,통합로그관리 SW 기술지원 엔지니어,브레인즈컴퍼니,서울 성동구 · 경력 5-10년,https://www.wanted.co.kr/wd/253007
AI 서비스 개발자,AI Back-End / Bigdata 엔지니어,제로원에이아이,경기 성남시 · 경력 3-10년,https://www.wanted.co.kr/wd/166683
AI 서비스 개발자,JAVA REACT / WEBFORNT-K GUI개발,파이오링크,서울 금천구 · 경력 1-10년,https://www.wanted.co.kr/wd/75911
데이터 엔지니어,Data Engineer,하이퍼리즘,서울 관악구 · 신입-경력 15년,https://www.wanted.co.kr/wd/229693
API 개발자,[인턴] 백엔드 개발자,비모소프트,경기 안양시 · 신입,https://www.wanted.co.kr/wd/250137
